fecha,titulo,sumario,enlace,fuente
23-11-2024,Creciendo con la Música y Títeres Elwaky alistan concierto infantil para este domingo,"La presentación se realizará en el espacio de Títeres Elwaky, Plaza Virrey Toledo, lado del colegio España, a las 11:00 y 17:00.",https://www.opinion.com.bohttps://www.opinion.com.bo/articulo/cultura/creciendo-musica-titeres-elwaky-alistan-concierto-infantil-domingo/20241123190235961064.html,opinion
23-11-2024,Manfred es proclamado candidato a la Presidencia por sus seguidores en El Alto,"""Vamos a superar esta crisis, porque Bolivia tiene demasiadas potencialidades y no tiene que estar como está"" dijo.",https://www.opinion.com.bohttps://www.opinion.com.bo/articulo/pais/manfred-es-proclamado-candidato-presidencia-seguidores-alto/20241123184747961062.html,opinion
23-11-2024,"Solicitan sello azul de Interpol contra Luis Fernando López, exministro de Áñez","El ministro de Gobierno, Eduardo Del Castillo, dijo en su momento que su cartera está en calidad de denunciante contra la exautoridad.",https://www.opinion.com.bohttps://www.opinion.com.bo/articulo/pais/solicitan-sello-azul-interpol-luis-fernando-lopez-exministro-anez/20241123153952961056.html,opinion
23-11-2024,Potosí: suben denuncias de estudiantes que escapan de casa tras reprobar año escolar,El bajo rendimiento escolar y el miedo a represalias continúan siendo los principales factores que impulsan a los estudiantes a tomar esta drástica decisión.,https://www.opinion.com.bohttps://www.opinion.com.bo/articulo/pais/potosi-suben-denuncias-estudiantes-que-escapan-casa-reprobar-ano-escolar/20241123112324961049.html,opinion
23-11-2024,Tribunal Constitucional declara improcedente recurso que planteó el TSE; ratifica las judiciales de manera parcial,El TSE solicitó al TCP que revise la sentencia que ordenaba la realización de las elecciones judiciales de manera parcial.,https://www.opinion.com.bohttps://www.opinion.com.bo/articulo/pais/tribunal-constitucional-declara-improcedente-recurso-que-planteo-tse-ratifica-judiciales-manera-parcial/20241123105852961048.html,opinion
23-11-2024,"Ganaderos, Gobierno y Contracabol acuerdan garantizar abastecimiento de carne de res",El sector ganadero se constituirá en control Social para coadyuvar en la lucha de contrabando a la inversa.,https://www.opinion.com.bohttps://www.opinion.com.bo/articulo/pais/ganaderos-gobierno-contracabol-acuerdan-garantizar-abastecimiento-carne-res/20241123101423961047.html,opinion
23-11-2024,El Gobierno anuncia que desde hoy se distribuirán 3.5 millones de litros de diésel en Santa Cruz,"Recordó la provisión de gasolina se fue normalizando de manera progresiva en el país, lo que permitió que en los surtidores disminuyan considerablemente las filas de vehículos.",https://www.opinion.com.bohttps://www.opinion.com.bo/articulo/pais/gobierno-anuncia-que-hoy-distribuiran-35-millones-litros-diesel-santa-cruz/20241123100300961046.html,opinion
23-11-2024,Bolivia y Chile forman Comité para evaluar eventual apertura de dos nuevos pasos fronterizos,"La decisión fue asumida en la XVI Reunión del Comité de Frontera e Integración Bolivia – Chile, que se llevó a cabo en La Paz, este 21 y 22 de noviembre.",https://www.opinion.com.bohttps://www.opinion.com.bo/articulo/pais/bolivia-chile-forman-comite-evaluar-eventual-apertura-nuevos-pasos-fronterizos/20241122223442961044.html,opinion
23-11-2024,"Ganaderos, Gobierno y Contracabol acuerdan garantizar el abastecimiento de carne de res y regularizar precios","El secretario ejecutivo de Contracabol, Santiago Aguilar, expresó su satisfacción por los acuerdos alcanzados y aguarda que se puedan cumplir para evitar que nuevamente su sector retome las movilizaciones.",https://www.opinion.com.bohttps://www.opinion.com.bo/articulo/pais/ganaderos-gobierno-contracabol-acuerdan-garantizar-abastecimiento-carne-res-regularizar-precios/20241122215839961043.html,opinion
23-11-2024,TCP rechaza recurso del TSE y confirma que las Judiciales se desarrollarán de forma parcial,Oscar Hassentefel confirmó que las Elecciones Judiciales del próximo 15 de diciembre se llevarán delante de forma parcial.,https://www.opinion.com.bohttps://www.opinion.com.bo/articulo/pais/tcp-rechaza-recurso-tse-confirma-que-elecciones-judiciales-desarrollaran-forma-parcial/20241122201245961003.html,opinion
23-11-2024,Rescatan a cuatro adolescentes víctimas de explotación sexual en El Alto,Las menores de edad fueron trasladadas a la Defensoría de la Niñez de El Alto y las autoridades esperan dar con sus familiares.,https://www.opinion.com.bohttps://www.opinion.com.bo/articulo/policial/rescatan-adolescentes-victimas-explotacion-sexual-alto/20241123183901961060.html,opinion
23-11-2024,Racing vence a Cruzeiro y es el nuevo campeón de la Copa Sudamericana (3-1),La Academia festejó un título internacional por primera vez en 36 años tras ganar la Supercopa Sudamericana de1988.,https://www.opinion.com.bohttps://www.opinion.com.bo/articulo/deportes/racing-vence-cruzeiro-es-nuevo-campeon-copa-sudamericana-3-1/20241123182715961058.html,opinion
23-11-2024,CR7 revela nuevas metas: Vivir hasta los 100 años y poder jugar junto a su hijo,El crack portugués expresó dos curiosos deseos que tiene en su canal de YouTube.,https://www.opinion.com.bohttps://www.opinion.com.bo/articulo/deportes/cr7-revela-nuevas-metas-vivir-100-anos-poder-jugar-junto-hijo/20241123095357961045.html,opinion
23-11-2024,5.000 conductores ya cuentan con el registro de taxi seguro en el municipio,Hace unos días el Gobierno Central a través de la ATT promulgó una Resolución Suprema 5199 que establece y crea el registro obligatorio para las aplicaciones móviles.,https://www.opinion.com.bohttps://www.opinion.com.bo/articulo/cochabamba/5000-conductores-cuentan-registro-taxi-seguro-municipio/20241123123401961055.html,opinion
23-11-2024,Campaña de adopción busca familias para más de 20 mascotas,"Asimismo, se habilitará un punto de vacunación antirrábica con el fin de promover la tenencia responsable de nuestras mascotas.",https://www.opinion.com.bohttps://www.opinion.com.bo/articulo/cochabamba/campana-adopcion-busca-familias-mas-20-mascotas/20241123122951961054.html,opinion
23-11-2024,Indignación en Beirut tras el ataque israelí que deja 15 muertos,"En las últimas dos semanas, Israel ha intensificado su campaña contra Hezbolá, la milicia y movimiento político respaldado por Irán, en medio de los esfuerzos internacionales por un alto el fuego.",https://www.opinion.com.bohttps://www.opinion.com.bo/articulo/mundo/indignacion-beirut-ataque-israeli-que-deja-15-muertos/20241123122111961053.html,opinion
23-11-2024,Ucrania califica como terrorismo el lanzamiento de un misil balístico por parte de Rusia,"El presidente Volodimir Zelensky agradeció a sus aliados el apoyo recibido ante el “último episodio de locura rusa”, pero afirmó que, “más allá de las palabras, se necesitan acciones”.",https://www.opinion.com.bohttps://www.opinion.com.bo/articulo/mundo/ucrania-califica-como-terrorismo-lanzamiento-misil-balistico-parte-rusia/20241123120433961050.html,opinion
24-11-2024,Gobierno presupuesta $us 56 millones por semana para subvención de combustibles el 2025,"El anuncio fue realizado este domingo por el Ministerio de Hidrocarburos. La subvención mantiene el litro del diésel en Bs 3,72 y de la gasolina en Bs 3,74.",https://www.opinion.com.bohttps://www.opinion.com.bo/articulo/pais/gobierno-presupuesta-us-56-millones-semana-subvencion-combustibles-2025/20241124174601961105.html,opinion
24-11-2024,Citan a Evo Morales a una audiencia de Acción Popular contra los bloqueos,"En la demanda también se ha solicitado que las autoridades competentes adopten medidas proporcionales para restablecer la circulación, priorizando el acceso a bienes esenciales y la seguridad ciudadana.",https://www.opinion.com.bohttps://www.opinion.com.bo/articulo/pais/citan-evo-morales-audiencia-accion-popular-bloqueos/20241124173822961104.html,opinion
24-11-2024,Evo acusa de neoliberal al gobierno de Arce y habla de ‘quiebra’ de 3 empresas estatales,"En relación a Entel, Morales indicó que ‘ha bajado la calidad de su servicio de internet’, tanto que se vio obligado a migrar a Tigo ‘porque está mejor’.",https://www.opinion.com.bohttps://www.opinion.com.bo/articulo/pais/evo-acusa-neoliberal-gobierno-arce-provocar-quiebra-3-empresas-estatales/20241124123348961098.html,opinion
24-11-2024,La Paz: Confirman búsqueda de una niña tras caída de mazamorra en Bajo Llojeta,El viceministro Juan Carlos Calvimontes indicó que se instalarán campamentos para las familias afectadas por la mazamorra que cayó la noche de este sábado.,https://www.opinion.com.bohttps://www.opinion.com.bo/articulo/pais/paz-confirman-busqueda-nina-caida-mazamorra-llojeta/20241124115631961095.html,opinion
24-11-2024,La Paz: aceleran limpieza de mazamorra para encauzar aguas del río Pasajahuira,"Entre los materiales arrastrados por el río se encuentran llantas, escombros, troncos y residuos de construcción, lo que ha causado el taponamiento de la bóveda del río.",https://www.opinion.com.bohttps://www.opinion.com.bo/articulo/pais/paz-aceleran-limpieza-mazamorra-encauzar-aguas-rio-pasajahuira/20241124111605961093.html,opinion
24-11-2024,Diésel: Sectores productivos alertan de riesgos en la seguridad alimentaria,"El viernes se cumplió el plazo de 10 días que planteó el presidente para normalizar el abastecimiento de combustible; sin embargo, las filas en los surtidores persisten.",https://www.opinion.com.bohttps://www.opinion.com.bo/articulo/pais/diesel-sectores-productivos-alertan-riesgos-seguridad-alimentaria/20241124110509961091.html,opinion
24-11-2024,La Paz: Lluvia y mazamorra afecta viviendas y se tuvo que rescatar personas,"El alcalde Iván Arias denunció que esto fue causado debido a la negligencia de parte de personas que realizaron movimientos de tierra, haciendo que se tapone una bóveda.",https://www.opinion.com.bohttps://www.opinion.com.bo/articulo/pais/paz-lluvia-mazamorra-afecta-viviendas-tuvo-que-rescatar-personas/20241124095051961089.html,opinion
24-11-2024,Real Madrid golea y se acerca a la cima de La Liga (3-0),La ´Casa Blanca´ quedó a cuatro unidades de la punta del campeonato español.,https://www.opinion.com.bohttps://www.opinion.com.bo/articulo/deportes/real-madrid-gana-acerca-cima/20241124153225961102.html,opinion
24-11-2024,Liverpool remonta y se afianza en la cima de la Premier League (2-3),Los ´Reds´ le sacaron ocho puntos de diferencia al equipo de Pep Guardiola.,https://www.opinion.com.bohttps://www.opinion.com.bo/articulo/deportes/liverpool-remonta-afianza-cima-premier-league-2-3/20241124121052961097.html,opinion
24-11-2024,Conmebol felicita a Wilster por sus 75 años de aniversario,"Palabras especiales para el ´Rojo´ en su día. A través de su cuenta oficial de X, el ente rector del fútbol sudamericano, Conmebol, expresó sus mejores deseos para el Club Deportivo Jorge Wilstermann.  

 Tras vencer como visitante a Royal Pari y sumar tres unidades...",https://www.opinion.com.bohttps://www.opinion.com.bo/articulo/deportes/conmebol-felicita-wilster-75-anos-aniversario/20241124101737961090.html,opinion
24-11-2024,Racing se proclama campeón de la Copa Sudamericana,"La Academia festejó un título internacional por primera vez en 36 años tras ganar la Supercopa Sudamericana de 1988, en esa ocasión también vs Cruzeiro.",https://www.opinion.com.bohttps://www.opinion.com.bo/articulo/deportes/racing-proclama-campeon-copa-sudamericana/20241124000057961079.html,opinion
24-11-2024,FIFA y UEFA ratifican decisión de expulsar a Rusia de eventos de fútbol,"Duro golpe para la Selección rusa, en las últimas horas el máximo organismo de fútbol mundial y el ente rector del balompié europeo volvieron a confirmar la decisión de mantener excluido al combinado Sbornaya de las competiciones de fútbol más importantes. 

 A poco menos de...",https://www.opinion.com.bohttps://www.opinion.com.bo/articulo/deportes/fifa-uefa-ratifican-decision-expulsar-rusia-eventos-futbol/20241124000053961036.html,opinion
24-11-2024,Aurora y el Tigre protagonizan el “plato fuerte” del día (19:30),El Equipo del Pueblo enfrentará a un rival directo en la pelea por premios internacionales. La victoria será primordial para los dirigidos por Sergio Órteman en el Coloso de Cala Cala.,https://www.opinion.com.bohttps://www.opinion.com.bo/articulo/deportes/aurora-tigre-protagonizan-plato-fuerte-dia-19-30/20241124000046961038.html,opinion
24-11-2024,Persitirán las tormentas eléctricas y lluvias la siguiente semana en Cochabamba,"Si bien el lunes los cielos estarán nubosos, el martes volverán las precipitaciones, especialmente, en la zona Sarco de la ciudad.",https://www.opinion.com.bohttps://www.opinion.com.bo/articulo/cochabamba/cochabamba-tendra-tormentas-electricas-lluvias-siguiente-semana/20241124132045961100.html,opinion
24-11-2024,2.000 charangos en armonía envuelven en una sinfonía al Capriles,"El charango unió al mundo. 2.000 intérpretes de este instrumento musical interpretaron canciones al unísono y envolvieron en una sinfonía al estadio Félix Capriles, anoche. 

 Se trató de la “Orquesta de los 2.000 charangos”, un evento cultural que reunió a charanguistas de...",https://www.opinion.com.bohttps://www.opinion.com.bo/articulo/cochabamba/2000-charangos-armonia-envuelven-sinfonia-capriles/20241124000043961085.html,opinion
24-11-2024,Programadores Made in la Llajta: entre el aislamiento y mal internet,Radiografía a la programación de software en Cochabamba. Una investigación de Alex Ojeda y Valeria Peredo revisó la situación de los hombres y mujeres que hacen andar la máquina tecnológica desde la ciudad.,https://www.opinion.com.bohttps://www.opinion.com.bo/articulo/revista-asi/programadores-made-in-llajta-aislamiento-mal-internet/20241124000132960926.html,opinion
24-11-2024,Bolivia está entre los países que son menos productivos en América Latina,"El más eficiente de la región es Panamá, según la CEPAL. Influyen factores que son estructurales, como la informalidad laboral, la falta de adopción de nuevas tecnologías, la insuficiente inversión en desarrollo humano, entre otros.",https://www.opinion.com.bohttps://www.opinion.com.bo/articulo/revista-asi/bolivia-paises-que-son-menos-productivos-america-latina/20241124000057960934.html,opinion
24-11-2024,Denisse Dalence construye un imperio del pescado en Cochabamba,"Lidera el rubro de los empresarios gastronómicos del departamento. Es mentora de ""La playa"", un restaurante que le dio un toque valluno a la comida marina.",https://www.opinion.com.bohttps://www.opinion.com.bo/articulo/revista-asi/denisse-dalence-construye-imperio-pescado-cochabamba/20241124000053960923.html,opinion
24-11-2024,"Llega LinkSpace, una plataforma digital de aprendizaje empresarial","Fue creada por Emprender Futuro con la finalidad de cerrar brechas digitales. Da lecciones de alfabetización digital y simulaciones de créditos, entre otras.",https://www.opinion.com.bohttps://www.opinion.com.bo/articulo/revista-asi/llega-linkspace-plataforma-digital-aprendizaje-empresarial/20241124000043960920.html,opinion
24-11-2024,Dina Boluarte cumple 2 años polémicos al frente de Perú,"En medio de problemas con la justicia nacional, crisis de seguridad, debilidad política y el poco arrastre de popularidad hacia su gestión, la aún presidenta de Perú, Dina Boluarte cumple dos años en el poder.  

 El 7 de diciembre de 2022, Dina Boluarte pasó de ser...",https://www.opinion.com.bohttps://www.opinion.com.bo/articulo/mundo/dina-boluarte-cumple-2-anos-polemicos-frente-peru/20241124000049961030.html,opinion
24-11-2024,"Llega LinkSpace, una plataforma digital de aprendizaje empresarial","Fue creada por Emprender Futuro con la finalidad de cerrar brechas digitales. Da lecciones de alfabetización digital y simulaciones de créditos, entre otras.",https://www.opinion.com.bohttps://www.opinion.com.bo/articulo/revista-asi/llega-linkspace-plataforma-digital-aprendizaje-empresarial/20241124000043960920.html,opinion
24-11-2024,¿Qué país registrará más crecimiento económico durante el 2025?,"El Fondo Monetario Internacional (FMI) informó que se trata de Guayana, una nación sudamericana que está en la cima gracias a sus abundantes reservas petroleras que consolidaron grandes inversiones desde el año 2015.",https://www.opinion.com.bohttps://www.opinion.com.bo/articulo/revista-asi/que-pais-registrara-mas-crecimiento-economico-2025/20241124000014960928.html,opinion
24-11-2024,Bolívar tendrá dos centros de innovación para producir carne de llama,"Cochabamba se proyecta como región líder en la producción de esta proteína, tanto para el consumo interno como para la exportación. En el departamento hay más de 100 mil camélidos.",https://www.opinion.com.bohttps://www.opinion.com.bo/articulo/revista-asi/bolivar-tendra-centros-innovacion-producir-carne-llama/20241124000008960930.html,opinion
24-11-2024,¿Cómo impacta la inflación en las compras de las fiestas de Navidad?,"Con un incremento en los precios de productos esenciales, los consumidores enfrentan una temporada festiva de fin de año marcada por dificultades económicas. Esto se replica también en otros países de la región latinoamericana.",https://www.opinion.com.bohttps://www.opinion.com.bo/articulo/revista-asi/como-impacta-inflacion-compras-fiestas-navidad/20241124000007960932.html,opinion
24-11-2024,Wilster derrota a Royal Pari y sueña (0-1),"El Regalo del Rojo. En la víspera de sus 75 años de aniversario institucional y correspondiente a la fecha 22 del torneo Clausura, Wilstermann venció a Royal Pari por la mínima diferencia en Santa Cruz. 

 La primera parte del choque entre Inmobiliarios y Aviadores tuvo un...",https://www.opinion.com.bohttps://www.opinion.com.bo/articulo/deportes/wilster-derrota-royal-pari-suena-1/20241124000041961081.html,opinion
24-11-2024,Guardiola renueva con el City hasta 2027,"A pesar de los rumores que señalaban una posible salida del estratega español, Josep Guardiola de los banquillos del Manchester City, el conjunto ciudadano hizo oficial en las últimas horas la extensión del vínculo deportivo con Pep hasta 2027 apuntando a la continuidad del...",https://www.opinion.com.bohttps://www.opinion.com.bo/articulo/deportes/guardiola-renueva-city-2027/20241124000032961034.html,opinion
24-11-2024,Real Madrid vuelve a la acción vs Leganés (13:30),El cuadro blanco necesita seguir sumando de a tres unidades para lograr alcanzar a su clásico rival en el primer puesto del campeonato de España.,https://www.opinion.com.bohttps://www.opinion.com.bo/articulo/deportes/real-madrid-vuelve-accion-vs-leganes-13-30/20241124000022961032.html,opinion
24-11-2024,Nacional Potosí choca con Bolívar hoy (17:30),"Nacional Potosí chocará hoy (17:30) con el líder del torneo Clausura, Bolívar, en el estadio Víctor Agustín Ugarte de la Villa Imperial. 

 El partido forma parte de la fecha 22 del certamen doméstico. 

 El Ranchoguitarra intentará “hacer respetar” su feudo para seguir...",https://www.opinion.com.bohttps://www.opinion.com.bo/articulo/deportes/nacional-potosi-choca-bolivar-hoy-17-30/20241124000017961041.html,opinion
24-11-2024,El Manzanero recibe a Always Ready en el Félix Capriles (15:00),"FC Universitario recibirá esta tarde (15:00) a Always Ready, en el estadio Félix Capriles, por la jornada 22 del Campeonato Clausura de la División Profesional. 

 El Manzanero buscará mantener las “sensaciones positivas”, que le dejó la contundente victoria (4-1) del pasado...",https://www.opinion.com.bohttps://www.opinion.com.bo/articulo/deportes/manzanero-recibe-always-ready-felix%E2%80%88capriles-15-00/20241124000003961040.html,opinion
24-11-2024,Obra de teatro conecta a colegiales con adolescentes privados de libertad,"La obra expone vivencias de varias de estas personas. Al finalizar la presentación, hubo un diálogo entre pares. Pero, hay quienes tampoco quisieron participar.",https://www.opinion.com.bohttps://www.opinion.com.bo/articulo/cochabamba/obra-teatro-conecta-colegiales-adolescentes-privados-libertad/20241124000034961019.html,opinion
24-11-2024,Aseguran 3.5 millones de litros de diésel para Santa Cruz,La demanda nacional es de 7 millones. Los transportistas pesados convocaron a una cumbre y exministro Romero observa la libre importación.,https://www.opinion.com.bohttps://www.opinion.com.bo/articulo/pais/aseguran-35-millones-litros-diesel-santa-cruz/20241124000032961082.html,opinion
24-11-2024,TSE está en la recta final de impresión de boletas para Judiciales,"El Tribunal Supremo Electoral ingresó en la recta final de las Elecciones Judiciales del próximo 15 de diciembre y que, por definición de parte del Tribunal Constitucional, serán parciales. En ese sentido, cumple con los últimos pasos del cronograma para dichos comicios,...",https://www.opinion.com.bohttps://www.opinion.com.bo/articulo/pais/tse-recta-final-impresion-boletas-judiciales/20241124000006961083.html,opinion
24-11-2024,"Tierra, territorio y neo colonialismo","A propósito del libro ‘Pervivencia comunitaria bajo la continuidad colonial del Estado’, del investigador Alejandro Almaraz",https://www.opinion.com.bohttps://www.opinion.com.bo/articulo/ramona/tierra-territorio-neo-colonialismo/20241124000028961069.html,opinion
24-11-2024,River Claure mirando las montañas,El fotógrafo boliviano expone ‘Las cosas que sé sobre las montañas’ en la Galería de Arte del Palacio Portales (Cochabamba) hasta el 1 de diciembre,https://www.opinion.com.bohttps://www.opinion.com.bo/articulo/ramona/river-claure-mirando-montanas/20241124000023961075.html,opinion
24-11-2024,"Batallas, legado y controversia: la secuela de ‘Gladiador’","Veinticuatro años después, llega la esperada segunda parte del filme protagonizado por Russell Crowe. La vuelve a dirigir Ridley Scott y ya está en cartelera boliviana",https://www.opinion.com.bohttps://www.opinion.com.bo/articulo/ramona/batallas-legado-controversia-secuela-gladiador/20241124000022961073.html,opinion
24-11-2024,Guiomar Mesa: una actualización formal y conceptual del arte boliviano a nuevos tiempos,"Un repaso de la obra de la artista, conocida por series temáticas definidas por una aguda observación del medio boliviano",https://www.opinion.com.bohttps://www.opinion.com.bo/articulo/ramona/guiomar-mesa-actualizacion-formal-conceptual-arte-boliviano-nuevos-tiempos/20241124000018961067.html,opinion
24-11-2024,¿A qué hora se ama?,El artista paceño Diego Morales expone sus obras en la Eter Galería de la ciudad sede de gobierno,https://www.opinion.com.bohttps://www.opinion.com.bo/articulo/ramona/a-que-hora-se-ama/20241124000012961077.html,opinion
24-11-2024,Bitácora de un cazador de Mirlos,"Los psicodélicos pájaros de Moyobamba se presentaron por primera vez en Bolivia: tocaron en el Bamba Fest de hace una semana, en Cochabamba",https://www.opinion.com.bohttps://www.opinion.com.bo/articulo/ramona/bitacora-cazador-mirlos/20241124000008961071.html,opinion
24-11-2024,"Con izquierda como favorita, Uruguay está lista para segunda vuelta","El opositor Yamandú Orsi y el oficialista Álvaro Delgado aspiran a gobernar el país de 3,4 millones de habitantes tras la segunda vuelta de esta jornada electoral en Uruguay.",https://www.opinion.com.bohttps://www.opinion.com.bo/articulo/mundo/izquierda-como-favorita-uruguay-lista-segunda-vuelta/20241124000027961028.html,opinion
24-11-2024,"Pucamayu: cinco asesinatos, una confesión, un preso y las teorías que rodean el crimen","Thadhashy y Cristian fueron retenidos. Thadhashy contactó a su esposa para conseguir 28 mil bolivianos, y junto a su cuñada y un amigo, llevó el dinero, pero también fueron secuestrados y asesinados. Se manejan hipótesis sobre una venta fallida de armas y una posible conexión con el narcotráfico.",https://www.opinion.com.bohttps://www.opinion.com.bo/articulo/escena-del-crimen/pucamayu-asesinatos-confesion-preso-teorias-que-rodean-crimen/20241124000017961026.html,opinion
24-11-2024,Wilstermann se queda con la victoria en su visita a Royal Pari (0-1),El Aviador sumó tres puntos valiosos para seguir soñando con un torneo internacional.,https://www.opinion.com.bohttps://www.opinion.com.bo/articulo/deportes/wilstermann-queda-victoria-visita-royal-pari-1/20241123220330961065.html,opinion
24-11-2024,Revolucionar la cultura,"Es insólito, pero no trascendemos en el mundo. Raramente ocupamos una buena posición en algún deporte. No podemos organizar eventos de magnitud. No aportamos en el fútbol de élite mundial. No contamos con filósofos, científicos, ni artistas.  

 El uso adecuado de los...",https://www.opinion.com.bo/opinion/marko-quiroga-b/revolucionar-cultura/20241124000054961009.html,opinion
24-11-2024,¡Ya es el colmo!,"Un Estado sin Estado. Un país sin justicia, sin gobierno, sin democracia, y sin una institucionalidad que proteja a su ciudadanía. A este panorama desolador se suma una crisis económica que amenaza con llevar al país a la quiebra: con una inflación en ascenso, emisión...",https://www.opinion.com.bo/opinion/dino-palacios/ya-es-el-colmo/20241124000053961012.html,opinion
24-11-2024,Negando culpas,"En las elecciones de 2005 el MAS y Evo Morales llegaron al gobierno con el 53,72% de la votación. Recibieron un país con una economía relativamente saneada, una deuda externa de dos mil millones de dólares que significaba el 20% del PIB, un conjunto de exportaciones no...",https://www.opinion.com.bo/opinion/fernando-berrios-a/negando-culpas/20241124000050961006.html,opinion
24-11-2024,Perdidos en el laberinto,"Una vez más la población boliviana se encuentra perdida en el laberinto laboriosamente construido por quienes hace más de 20 años tomaron el poder con promesas de bienestar, igualdad, justicia y eliminación de todas las formas de abuso y discriminación. Claro, que lo que se...",https://www.opinion.com.bo/opinion/julieta-montano-s/perdidos-laberinto/20241124000032961004.html,opinion
24-11-2024,La Argentina anterior y actual,"Por mi trabajo, durante años tuve la fortuna de recorrer diferentes lugares del mundo. Entre ellos Buenos Aires, el hogar de una numerosa comunidad boliviana, formada por millones de compatriotas que emigraron en busca de un futuro mejor. 

 Hace 20 años, nadie dudaba del...",https://www.opinion.com.bo/opinion/constantino-klaric-f/argentina-anterior-actual/20241124000026961010.html,opinion
24-11-2024,"Hoy, Doctorado","Yo fui jefe de Relaciones Públicas del rector Juan Ríos. De él solo recibí gentilezas, como la última de ser autor de mi Doctorado, aunque recibió muy bien la iniciativa el rector actual Julio Medina y los miembros del Consejo Universitario. Lo digo ahora que estoy lejos de...",https://www.opinion.com.bo/opinion/ramon-rocha-monroy/hoy-doctorado/20241124000022961005.html,opinion
24-11-2024,¿Asamblea o cuadrilátero?,"La intolerancia se apoderó, nuevamente, de la Asamblea Legislativa Plurinacional el jueves 21 de noviembre, tal como ocurrió también el 8 del mismo mes. Gritos, insultos, agresiones verbales y físicas se han vuelto recurrentes en el hemiciclo parlamentario, un espacio donde...",https://www.opinion.com.bo/opinion/editorial/asamblea-cuadrilatero/20241124000018961011.html,opinion
24-11-2024,El país adolece de conectividad en el transporte aéreo,"La situación mediterránea de Bolivia y la cualidad de  ser un país eminentemente aeronáutico a consecuencia de su accidentada  orografía, debería hacer meditar con proyectos y leyes eficaces inmediatas a las autoridades sobre este filón de riqueza aún no explotado,...",https://www.opinion.com.bo/opinion/raul-pino-ichazo-terrazas/pais-adolece-conectividad-transporte-aereo/20241124000013961014.html,opinion
24-11-2024,Mismidad,"Negamos lo otro, le decimos raro o anormal / Se debe seguir el patrón que marcan las buenas costumbres, la religión o la sociedad / Nos aterran las cejas levantadas y los susurros cuando pasamos / Gritamos que somos únicos solo cuando nos parecemos a los demás / Pedimos...",https://www.opinion.com.bo/opinion/roco-aue/mismidad/20241124000008961008.html,opinion
24-11-2024,¿Qué se espera de Trump?,"Los resultados electorales en Estados Unidos reflejan una interacción de factores internos y externos, donde las dinámicas internacionales, en particular las relaciones con China, Rusia, Israel y Ucrania, influyen significativamente en el debate político tanto entre los...",https://www.opinion.com.bo/opinion/miguel-azurduy-zurita/que-espera-trump/20241124000001961013.html,opinion
25-11-2024,"Eligen como presidente del TCP a Gonzalo Hurtado, magistrado cuestionado por sus fallos",Hurtado sostuvo que esta designación se dispuso en Sala Plena y con mayoría absoluta de votos.,https://www.opinion.com.bohttps://www.opinion.com.bo/articulo/pais/eligen-como-presidente-tcp-gonzalo-hurtado-magistrado-cuestionado-fallos/20241125195401961151.html,opinion
25-11-2024,Gobierno dice que al menos 20 empresas solicitaron requisitos para importar y comercializar combustibles,"Para atender estas solicitudes, el Gobierno habilitó dos ventanillas únicas en Santa Cruz, en el Distrito Comercial de YPFB, y en La Paz, en la calle Bueno.",https://www.opinion.com.bohttps://www.opinion.com.bo/articulo/pais/gobierno-dice-que-menos-20-empresas-solicitaron-requisitos-importar-comercializar-combustibles/20241125190529961149.html,opinion
25-11-2024,Senamhi confirma inicio de época de lluvia en el país; prevé que concluya en mayo de 2025,"El pronóstico fue emitido luego que en pasados días varias regiones hayan sido afectadas por la crecida de las aguas, afectando cultivos y viviendas de algunos departamentos.",https://www.opinion.com.bohttps://www.opinion.com.bo/articulo/pais/senamhi-confirma-inicio-epoca-lluvia-pais-concluira/20241125183751961148.html,opinion
25-11-2024,Se registraron 45.396 casos de violencia de género en Bolivia en lo que va del año,"En el marco del Día Internacional de la Eliminación de la Violencia contra la Mujer, autoridades refuerzan el llamado a la prevención y denuncia.",https://www.opinion.com.bohttps://www.opinion.com.bo/articulo/pais/registraron-45396-casos-violencia-genero-bolivia-que-va-ano/20241125153039961137.html,opinion
25-11-2024,Fiscalía abre proceso penal por deslizamiento en Llojeta y citará a los alcaldes de La Paz y Achocalla,"La Fiscalía de La Paz informó este lunes que ha abierto un proceso penal de oficio por el deslizamiento de mazamorra que cobró una vida y causó graves daños materiales en la zona Bajo Llojeta.  

 La investigación se abrió por delitos de estrago con agravante de haber...",https://www.opinion.com.bohttps://www.opinion.com.bo/articulo/pais/fiscalia-abre-proceso-penal-deslizamiento-mazamorra-citara-alcaldes-paz-achocalla/20241125150957961135.html,opinion
25-11-2024,"Choferes: queremos que se mantenga la subvención, si no es así que nos digan de frente","La dirigencia nacional lamentó que persista la escasez de diésel y que, en el caso de la gasolina, aunque se está normalizando, reportó que siguen algunas filas el determinadas regiones del país.",https://www.opinion.com.bohttps://www.opinion.com.bo/articulo/pais/choferes-queremos-que-mantenga-subvencion-es-asi-que-nos-digan-frente/20241125140313961133.html,opinion
25-11-2024,Arce habla de cambiar ley Avelino Siñani y suprimir “aprobación automática” para primaria,Este lunes se inauguró el Congreso Plurinacional de Educación en Tarija. El Presidente señaló que se debe hacer un análisis profundo de la calidad educativa en el país.,https://www.opinion.com.bohttps://www.opinion.com.bo/articulo/pais/arce-habla-cambiar-ley-avelino-sinani-suprimir-aprobacion-automatica-primaria/20241125123827961132.html,opinion
