ID_TARIFA,RAZON_SOCIAL,NOMBRE_COMERCIAL,DEPARTAMENTO,DESCRIPCION,COSTO_INSTALACION,TIPO_PAGO,OTROS_BENEFICIOS,NOMBRE_TARIFA_PLAN,ANCHO_BANDA_BAJADA,PRECIO_MENSUAL,ANCHO_BANDA_SUBIDA,DENOMINACION_TECNOLOGIA,PLAN_VIGENTE_COMERCIALIZACION
10441,EMPRESA NACIONAL ENTEL S A ,ENTEL S.A.,Cochabamba,,200,POSTPAGO,acceso de internet mediante fibra optica Gpon de acceso domiciliario  solicitud previa factibilidad tecnica de cobertura ,FIBRA EMPRESA 500,500,1515,250,GPON,SI
10441,EMPRESA NACIONAL ENTEL S A ,ENTEL S.A.,Santa Cruz,,200,POSTPAGO,acceso de internet mediante fibra optica Gpon de acceso domiciliario  solicitud previa factibilidad tecnica de cobertura ,FIBRA EMPRESA 500,500,1515,250,GPON,SI
10441,EMPRESA NACIONAL ENTEL S A ,ENTEL S.A.,Oruro,,200,POSTPAGO,acceso de internet mediante fibra optica Gpon de acceso domiciliario  solicitud previa factibilidad tecnica de cobertura ,FIBRA EMPRESA 500,500,1515,250,GPON,SI
10441,EMPRESA NACIONAL ENTEL S A ,ENTEL S.A.,Tarija,,200,POSTPAGO,acceso de internet mediante fibra optica Gpon de acceso domiciliario  solicitud previa factibilidad tecnica de cobertura ,FIBRA EMPRESA 500,500,1515,250,GPON,SI
10441,EMPRESA NACIONAL ENTEL S A ,ENTEL S.A.,Potosi,,200,POSTPAGO,acceso de internet mediante fibra optica Gpon de acceso domiciliario  solicitud previa factibilidad tecnica de cobertura ,FIBRA EMPRESA 500,500,1515,250,GPON,SI
10441,EMPRESA NACIONAL ENTEL S A ,ENTEL S.A.,Chuquisaca,,200,POSTPAGO,acceso de internet mediante fibra optica Gpon de acceso domiciliario  solicitud previa factibilidad tecnica de cobertura ,FIBRA EMPRESA 500,500,1515,250,GPON,SI
10441,EMPRESA NACIONAL ENTEL S A ,ENTEL S.A.,Beni,,200,POSTPAGO,acceso de internet mediante fibra optica Gpon de acceso domiciliario  solicitud previa factibilidad tecnica de cobertura ,FIBRA EMPRESA 500,500,1515,250,GPON,SI
10441,EMPRESA NACIONAL ENTEL S A ,ENTEL S.A.,Pando,,200,POSTPAGO,acceso de internet mediante fibra optica Gpon de acceso domiciliario  solicitud previa factibilidad tecnica de cobertura ,FIBRA EMPRESA 500,500,1515,250,GPON,SI
10520,DIGITAL TV CABLE EDMUND S R L ,DIGITAL TV CABLE EDMUND S.R.L.,Santa Cruz,,79,PREPAGO, 1  El Usuario debera realizar el pago de su tarifa  cada primer dia del mes vigente en el que se presta el servicio y que sera facturado de manera inmediata  El incumplimiento del pago de la tarifa mensual autoriza a DIGITAL TV CABLE EDMUND S R L  a efectuar el corte parcial o total del  los  servicio s  contratado s              2  El usuario debera efectuar el pago de tarifa de instalacion por unica vez al momento de la suscripcion  la misma incluye pago de la prorrata correspondiente al resto de la primera mensualidad   computable a partir de la instalacion del servicio en el domicilio del usuario    3  El porcentaje de velocidad minimo garantizado es de 50   ,XD NET 2,35,165,8.8,HFC,SI
10523,DIGITAL TV CABLE EDMUND S R L ,DIGITAL TV CABLE EDMUND S.R.L.,Santa Cruz,,100,PREPAGO, 1  El Usuario debera realizar el pago de su tarifa  cada primer dia del mes vigente en el que se presta el servicio y que sera facturado de manera inmediata  El incumplimiento del pago de la tarifa mensual autoriza a DIGITAL TV CABLE EDMUND S R L  a efectuar el corte parcial o total del  los  servicio s  contratado s              2  El usuario debera efectuar el pago de tarifa descrita por unica vez al momento de la suscripcion  la misma incluye el pago de la prorrata correspondiente al resto de la primera mensualidad  computable a partir de la instalacion del servicio en el domicilio del usuario                 3  El porcentaje de velocidad minimo garantizado es de 80     ,XD FIBRANET 1,20,180,10,FIBRA,SI
10524,DIGITAL TV CABLE EDMUND S R L ,DIGITAL TV CABLE EDMUND S.R.L.,Santa Cruz,,100,PREPAGO, 1  El Usuario debera realizar el pago de su tarifa  cada primer dia del mes vigente en el que se presta el servicio y que sera facturado de manera inmediata  El incumplimiento del pago de la tarifa mensual autoriza a DIGITAL TV CABLE EDMUND S R L  a efectuar el corte parcial o total del  los  servicio s  contratado s              2  El usuario debera efectuar el pago de tarifa descrita por unica vez al momento de la suscripcion  la misma incluye el pago de la prorrata correspondiente al resto de la primera mensualidad  computable a partir de la instalacion del servicio en el domicilio del usuario                 3  El porcentaje de velocidad minimo garantizado es de 80     ,XD FIBRANET 2,40,210,20,FIBRA,SI
10525,DIGITAL TV CABLE EDMUND S R L ,DIGITAL TV CABLE EDMUND S.R.L.,Santa Cruz,,100,PREPAGO, 1  El Usuario debera realizar el pago de su tarifa  cada primer dia del mes vigente en el que se presta el servicio y que sera facturado de manera inmediata  El incumplimiento del pago de la tarifa mensual autoriza a DIGITAL TV CABLE EDMUND S R L  a efectuar el corte parcial o total del  los  servicio s  contratado s              2  El usuario debera efectuar el pago de tarifa descrita por unica vez al momento de la suscripcion  la misma incluye el pago de la prorrata correspondiente al resto de la primera mensualidad  computable a partir de la instalacion del servicio en el domicilio del usuario                 3  El porcentaje de velocidad minimo garantizado es de 80     ,XD FIBRANET 3,60,315,30,FIBRA,SI
10526,DIGITAL TV CABLE EDMUND S R L ,DIGITAL TV CABLE EDMUND S.R.L.,Santa Cruz,,100,PREPAGO, 1  El Usuario debera realizar el pago de su tarifa  cada primer dia del mes vigente en el que se presta el servicio y que sera facturado de manera inmediata  El incumplimiento del pago de la tarifa mensual autoriza a DIGITAL TV CABLE EDMUND S R L  a efectuar el corte parcial o total del  los  servicio s  contratado s              2  El usuario debera efectuar el pago de tarifa descrita por unica vez al momento de la suscripcion  la misma incluye el pago de la prorrata correspondiente al resto de la primera mensualidad  computable a partir de la instalacion del servicio en el domicilio del usuario                 3  El porcentaje de velocidad minimo garantizado es de 80     ,XD FIBRANET 4,80,415,40,FIBRA,SI
10536,COOPERATIVA DE TELECOMUNICACIONES POTOSI   LTDA ,COTAP R.L.,Potosi,,250,POSTPAGO,Ninguno,MINI NEGOCIO ASIM  TRICO,80,550,40,FIBRA,SI
8652,COOPERATIVA DE TELECOMUNICACIONES POTOSI   LTDA ,COTAP R.L.,Potosi,,250,POSTPAGO, ,EMPRESARIAL PEQUE  O ASIM  TRICO FTTH,120,2200,60,FIBRA,SI
10537,COOPERATIVA DE TELECOMUNICACIONES POTOSI   LTDA ,COTAP R.L.,Potosi,,250,POSTPAGO,Ninguno,EMPRESARIAL MEDIANO ASIM  TRICO,180,4400,90,FIBRA,SI
10538,COOPERATIVA DE TELECOMUNICACIONES POTOSI   LTDA ,COTAP R.L.,Potosi,,250,POSTPAGO,Ninguno,EMPRESARIAL GRANDE ASIM  TRICO,220,10800,110,FIBRA,SI
10570,AXS BOLIVIA S A   EX AES ,AXS BOLIVIA,La Paz,,199,POSTPAGO, ,FIBRA NEGOCIO 100,100,669,50,GPON,SI
10570,AXS BOLIVIA S A   EX AES ,AXS BOLIVIA,Cochabamba,,199,POSTPAGO, ,FIBRA NEGOCIO 100,100,669,50,GPON,SI
10570,AXS BOLIVIA S A   EX AES ,AXS BOLIVIA,Santa Cruz,,199,POSTPAGO, ,FIBRA NEGOCIO 100,100,669,50,GPON,SI
10571,AXS BOLIVIA S A   EX AES ,AXS BOLIVIA,La Paz,,199,PREPAGO, ,FIBRA NEGOCIO 100,100,669,50,GPON,SI
10571,AXS BOLIVIA S A   EX AES ,AXS BOLIVIA,Cochabamba,,199,PREPAGO, ,FIBRA NEGOCIO 100,100,669,50,GPON,SI
10571,AXS BOLIVIA S A   EX AES ,AXS BOLIVIA,Santa Cruz,,199,PREPAGO, ,FIBRA NEGOCIO 100,100,669,50,GPON,SI
10572,AXS BOLIVIA S A   EX AES ,AXS BOLIVIA,La Paz,,199,POSTPAGO, ,FIBRA NEGOCIO 110,110,729,55,GPON,SI
10572,AXS BOLIVIA S A   EX AES ,AXS BOLIVIA,Cochabamba,,199,POSTPAGO, ,FIBRA NEGOCIO 110,110,729,55,GPON,SI
10572,AXS BOLIVIA S A   EX AES ,AXS BOLIVIA,Santa Cruz,,199,POSTPAGO, ,FIBRA NEGOCIO 110,110,729,55,GPON,SI
10573,AXS BOLIVIA S A   EX AES ,AXS BOLIVIA,La Paz,,199,PREPAGO, ,FIBRA NEGOCIO 110,110,729,55,GPON,SI
10573,AXS BOLIVIA S A   EX AES ,AXS BOLIVIA,Cochabamba,,199,PREPAGO, ,FIBRA NEGOCIO 110,110,729,55,GPON,SI
10573,AXS BOLIVIA S A   EX AES ,AXS BOLIVIA,Santa Cruz,,199,PREPAGO, ,FIBRA NEGOCIO 110,110,729,55,GPON,SI
10574,AXS BOLIVIA S A   EX AES ,AXS BOLIVIA,La Paz,,199,POSTPAGO, ,FIBRA NEGOCIO 120,120,809,60,GPON,SI
10574,AXS BOLIVIA S A   EX AES ,AXS BOLIVIA,Cochabamba,,199,POSTPAGO, ,FIBRA NEGOCIO 120,120,809,60,GPON,SI
10574,AXS BOLIVIA S A   EX AES ,AXS BOLIVIA,Santa Cruz,,199,POSTPAGO, ,FIBRA NEGOCIO 120,120,809,60,GPON,SI
10575,AXS BOLIVIA S A   EX AES ,AXS BOLIVIA,La Paz,,199,PREPAGO, ,FIBRA NEGOCIO 120,120,809,60,GPON,SI
10575,AXS BOLIVIA S A   EX AES ,AXS BOLIVIA,Cochabamba,,199,PREPAGO, ,FIBRA NEGOCIO 120,120,809,60,GPON,SI
10575,AXS BOLIVIA S A   EX AES ,AXS BOLIVIA,Santa Cruz,,199,PREPAGO, ,FIBRA NEGOCIO 120,120,809,60,GPON,SI
10576,AXS BOLIVIA S A   EX AES ,AXS BOLIVIA,La Paz,,199,POSTPAGO, ,FIBRA NEGOCIO 130,130,869,65,GPON,SI
10576,AXS BOLIVIA S A   EX AES ,AXS BOLIVIA,Cochabamba,,199,POSTPAGO, ,FIBRA NEGOCIO 130,130,869,65,GPON,SI
10576,AXS BOLIVIA S A   EX AES ,AXS BOLIVIA,Santa Cruz,,199,POSTPAGO, ,FIBRA NEGOCIO 130,130,869,65,GPON,SI
10577,AXS BOLIVIA S A   EX AES ,AXS BOLIVIA,La Paz,,199,PREPAGO, ,FIBRA NEGOCIO 130,130,869,65,GPON,SI
10577,AXS BOLIVIA S A   EX AES ,AXS BOLIVIA,Cochabamba,,199,PREPAGO, ,FIBRA NEGOCIO 130,130,869,65,GPON,SI
10577,AXS BOLIVIA S A   EX AES ,AXS BOLIVIA,Santa Cruz,,199,PREPAGO, ,FIBRA NEGOCIO 130,130,869,65,GPON,SI
10578,AXS BOLIVIA S A   EX AES ,AXS BOLIVIA,La Paz,,199,POSTPAGO, ,FIBRA NEGOCIO 140,140,939,70,GPON,SI
10578,AXS BOLIVIA S A   EX AES ,AXS BOLIVIA,Cochabamba,,199,POSTPAGO, ,FIBRA NEGOCIO 140,140,939,70,GPON,SI
10578,AXS BOLIVIA S A   EX AES ,AXS BOLIVIA,Santa Cruz,,199,POSTPAGO, ,FIBRA NEGOCIO 140,140,939,70,GPON,SI
10580,AXS BOLIVIA S A   EX AES ,AXS BOLIVIA,La Paz,,199,POSTPAGO, ,FIBRA NEGOCIO 150,150,999,75,GPON,SI
10580,AXS BOLIVIA S A   EX AES ,AXS BOLIVIA,Cochabamba,,199,POSTPAGO, ,FIBRA NEGOCIO 150,150,999,75,GPON,SI
10580,AXS BOLIVIA S A   EX AES ,AXS BOLIVIA,Santa Cruz,,199,POSTPAGO, ,FIBRA NEGOCIO 150,150,999,75,GPON,SI
10581,AXS BOLIVIA S A   EX AES ,AXS BOLIVIA,La Paz,,199,PREPAGO, ,FIBRA NEGOCIO 150,150,999,75,GPON,SI
10581,AXS BOLIVIA S A   EX AES ,AXS BOLIVIA,Cochabamba,,199,PREPAGO, ,FIBRA NEGOCIO 150,150,999,75,GPON,SI
10581,AXS BOLIVIA S A   EX AES ,AXS BOLIVIA,Santa Cruz,,199,PREPAGO, ,FIBRA NEGOCIO 150,150,999,75,GPON,SI
10582,AXS BOLIVIA S A   EX AES ,AXS BOLIVIA,La Paz,,199,POSTPAGO, ,FIBRA NEGOCIO 160,160,1079,80,GPON,SI
10582,AXS BOLIVIA S A   EX AES ,AXS BOLIVIA,Cochabamba,,199,POSTPAGO, ,FIBRA NEGOCIO 160,160,1079,80,GPON,SI
10582,AXS BOLIVIA S A   EX AES ,AXS BOLIVIA,Santa Cruz,,199,POSTPAGO, ,FIBRA NEGOCIO 160,160,1079,80,GPON,SI
10583,AXS BOLIVIA S A   EX AES ,AXS BOLIVIA,La Paz,,199,PREPAGO, ,FIBRA NEGOCIO 160,160,1079,80,GPON,SI
10583,AXS BOLIVIA S A   EX AES ,AXS BOLIVIA,Cochabamba,,199,PREPAGO, ,FIBRA NEGOCIO 160,160,1079,80,GPON,SI
10583,AXS BOLIVIA S A   EX AES ,AXS BOLIVIA,Santa Cruz,,199,PREPAGO, ,FIBRA NEGOCIO 160,160,1079,80,GPON,SI
10584,AXS BOLIVIA S A   EX AES ,AXS BOLIVIA,La Paz,,199,POSTPAGO, ,FIBRA NEGOCIO 170,170,1139,85,GPON,SI
10584,AXS BOLIVIA S A   EX AES ,AXS BOLIVIA,Cochabamba,,199,POSTPAGO, ,FIBRA NEGOCIO 170,170,1139,85,GPON,SI
10584,AXS BOLIVIA S A   EX AES ,AXS BOLIVIA,Santa Cruz,,199,POSTPAGO, ,FIBRA NEGOCIO 170,170,1139,85,GPON,SI
10585,AXS BOLIVIA S A   EX AES ,AXS BOLIVIA,La Paz,,199,PREPAGO, ,FIBRA NEGOCIO 170,170,1139,85,GPON,SI
10585,AXS BOLIVIA S A   EX AES ,AXS BOLIVIA,Cochabamba,,199,PREPAGO, ,FIBRA NEGOCIO 170,170,1139,85,GPON,SI
10585,AXS BOLIVIA S A   EX AES ,AXS BOLIVIA,Santa Cruz,,199,PREPAGO, ,FIBRA NEGOCIO 170,170,1139,85,GPON,SI
10586,AXS BOLIVIA S A   EX AES ,AXS BOLIVIA,La Paz,,199,POSTPAGO, ,FIBRA NEGOCIO 180,180,1199,90,GPON,SI
10586,AXS BOLIVIA S A   EX AES ,AXS BOLIVIA,Cochabamba,,199,POSTPAGO, ,FIBRA NEGOCIO 180,180,1199,90,GPON,SI
10586,AXS BOLIVIA S A   EX AES ,AXS BOLIVIA,Santa Cruz,,199,POSTPAGO, ,FIBRA NEGOCIO 180,180,1199,90,GPON,SI
10587,AXS BOLIVIA S A   EX AES ,AXS BOLIVIA,La Paz,,199,PREPAGO, ,FIBRA NEGOCIO 180,180,1199,90,GPON,SI
10587,AXS BOLIVIA S A   EX AES ,AXS BOLIVIA,Cochabamba,,199,PREPAGO, ,FIBRA NEGOCIO 180,180,1199,90,GPON,SI
10587,AXS BOLIVIA S A   EX AES ,AXS BOLIVIA,Santa Cruz,,199,PREPAGO, ,FIBRA NEGOCIO 180,180,1199,90,GPON,SI
10588,AXS BOLIVIA S A   EX AES ,AXS BOLIVIA,La Paz,,199,POSTPAGO, ,FIBRA NEGOCIO 190,190,1269,95,GPON,SI
10588,AXS BOLIVIA S A   EX AES ,AXS BOLIVIA,Cochabamba,,199,POSTPAGO, ,FIBRA NEGOCIO 190,190,1269,95,GPON,SI
10588,AXS BOLIVIA S A   EX AES ,AXS BOLIVIA,Santa Cruz,,199,POSTPAGO, ,FIBRA NEGOCIO 190,190,1269,95,GPON,SI
10590,AXS BOLIVIA S A   EX AES ,AXS BOLIVIA,La Paz,,199,PREPAGO, ,FIBRA NEGOCIO 190,190,1269,95,GPON,SI
10590,AXS BOLIVIA S A   EX AES ,AXS BOLIVIA,Cochabamba,,199,PREPAGO, ,FIBRA NEGOCIO 190,190,1269,95,GPON,SI
10590,AXS BOLIVIA S A   EX AES ,AXS BOLIVIA,Santa Cruz,,199,PREPAGO, ,FIBRA NEGOCIO 190,190,1269,95,GPON,SI
10591,AXS BOLIVIA S A   EX AES ,AXS BOLIVIA,La Paz,,199,POSTPAGO, ,FIBRA NEGOCIO 200,200,1329,100,GPON,SI
10591,AXS BOLIVIA S A   EX AES ,AXS BOLIVIA,Cochabamba,,199,POSTPAGO, ,FIBRA NEGOCIO 200,200,1329,100,GPON,SI
10591,AXS BOLIVIA S A   EX AES ,AXS BOLIVIA,Santa Cruz,,199,POSTPAGO, ,FIBRA NEGOCIO 200,200,1329,100,GPON,SI
10592,AXS BOLIVIA S A   EX AES ,AXS BOLIVIA,La Paz,,199,PREPAGO, ,FIBRA NEGOCIO 200,200,1329,100,GPON,SI
10592,AXS BOLIVIA S A   EX AES ,AXS BOLIVIA,Cochabamba,,199,PREPAGO, ,FIBRA NEGOCIO 200,200,1329,100,GPON,SI
10592,AXS BOLIVIA S A   EX AES ,AXS BOLIVIA,Santa Cruz,,199,PREPAGO, ,FIBRA NEGOCIO 200,200,1329,100,GPON,SI
10593,AXS BOLIVIA S A   EX AES ,AXS BOLIVIA,La Paz,,199,POSTPAGO, ,FIBRA NEGOCIO 210,210,1409,105,GPON,SI
10593,AXS BOLIVIA S A   EX AES ,AXS BOLIVIA,Cochabamba,,199,POSTPAGO, ,FIBRA NEGOCIO 210,210,1409,105,GPON,SI
10593,AXS BOLIVIA S A   EX AES ,AXS BOLIVIA,Santa Cruz,,199,POSTPAGO, ,FIBRA NEGOCIO 210,210,1409,105,GPON,SI
10594,AXS BOLIVIA S A   EX AES ,AXS BOLIVIA,La Paz,,199,PREPAGO, ,FIBRA NEGOCIO 210,210,1409,105,GPON,SI
10594,AXS BOLIVIA S A   EX AES ,AXS BOLIVIA,Cochabamba,,199,PREPAGO, ,FIBRA NEGOCIO 210,210,1409,105,GPON,SI
10594,AXS BOLIVIA S A   EX AES ,AXS BOLIVIA,Santa Cruz,,199,PREPAGO, ,FIBRA NEGOCIO 210,210,1409,105,GPON,SI
10595,AXS BOLIVIA S A   EX AES ,AXS BOLIVIA,La Paz,,199,POSTPAGO, ,FIBRA NEGOCIO 220,220,1469,110,GPON,SI
10595,AXS BOLIVIA S A   EX AES ,AXS BOLIVIA,Cochabamba,,199,POSTPAGO, ,FIBRA NEGOCIO 220,220,1469,110,GPON,SI
10595,AXS BOLIVIA S A   EX AES ,AXS BOLIVIA,Santa Cruz,,199,POSTPAGO, ,FIBRA NEGOCIO 220,220,1469,110,GPON,SI
10596,AXS BOLIVIA S A   EX AES ,AXS BOLIVIA,La Paz,,199,PREPAGO, ,FIBRA NEGOCIO 220,220,1469,110,GPON,SI
10596,AXS BOLIVIA S A   EX AES ,AXS BOLIVIA,Cochabamba,,199,PREPAGO, ,FIBRA NEGOCIO 220,220,1469,110,GPON,SI
10596,AXS BOLIVIA S A   EX AES ,AXS BOLIVIA,Santa Cruz,,199,PREPAGO, ,FIBRA NEGOCIO 220,220,1469,110,GPON,SI
10597,AXS BOLIVIA S A   EX AES ,AXS BOLIVIA,La Paz,,199,POSTPAGO, ,FIBRA NEGOCIO 230,230,1529,115,GPON,SI
10597,AXS BOLIVIA S A   EX AES ,AXS BOLIVIA,Cochabamba,,199,POSTPAGO, ,FIBRA NEGOCIO 230,230,1529,115,GPON,SI
10597,AXS BOLIVIA S A   EX AES ,AXS BOLIVIA,Santa Cruz,,199,POSTPAGO, ,FIBRA NEGOCIO 230,230,1529,115,GPON,SI
10598,AXS BOLIVIA S A   EX AES ,AXS BOLIVIA,La Paz,,199,PREPAGO, ,FIBRA NEGOCIO 230,230,1529,115,GPON,SI
10598,AXS BOLIVIA S A   EX AES ,AXS BOLIVIA,Cochabamba,,199,PREPAGO, ,FIBRA NEGOCIO 230,230,1529,115,GPON,SI
10598,AXS BOLIVIA S A   EX AES ,AXS BOLIVIA,Santa Cruz,,199,PREPAGO, ,FIBRA NEGOCIO 230,230,1529,115,GPON,SI
10599,AXS BOLIVIA S A   EX AES ,AXS BOLIVIA,La Paz,,199,POSTPAGO, ,FIBRA NEGOCIO 240,240,1599,120,GPON,SI
10599,AXS BOLIVIA S A   EX AES ,AXS BOLIVIA,Cochabamba,,199,POSTPAGO, ,FIBRA NEGOCIO 240,240,1599,120,GPON,SI
10599,AXS BOLIVIA S A   EX AES ,AXS BOLIVIA,Santa Cruz,,199,POSTPAGO, ,FIBRA NEGOCIO 240,240,1599,120,GPON,SI
10600,AXS BOLIVIA S A   EX AES ,AXS BOLIVIA,La Paz,,199,PREPAGO, ,FIBRA NEGOCIO 240,240,1599,120,GPON,SI
10600,AXS BOLIVIA S A   EX AES ,AXS BOLIVIA,Cochabamba,,199,PREPAGO, ,FIBRA NEGOCIO 240,240,1599,120,GPON,SI
10600,AXS BOLIVIA S A   EX AES ,AXS BOLIVIA,Santa Cruz,,199,PREPAGO, ,FIBRA NEGOCIO 240,240,1599,120,GPON,SI
10601,AXS BOLIVIA S A   EX AES ,AXS BOLIVIA,La Paz,,199,POSTPAGO, ,FIBRA NEGOCIO 250,250,1659,125,GPON,SI
10601,AXS BOLIVIA S A   EX AES ,AXS BOLIVIA,Cochabamba,,199,POSTPAGO, ,FIBRA NEGOCIO 250,250,1659,125,GPON,SI
10601,AXS BOLIVIA S A   EX AES ,AXS BOLIVIA,Santa Cruz,,199,POSTPAGO, ,FIBRA NEGOCIO 250,250,1659,125,GPON,SI
10602,AXS BOLIVIA S A   EX AES ,AXS BOLIVIA,La Paz,,199,PREPAGO, ,FIBRA NEGOCIO 250,250,1659,125,GPON,SI
10602,AXS BOLIVIA S A   EX AES ,AXS BOLIVIA,Cochabamba,,199,PREPAGO, ,FIBRA NEGOCIO 250,250,1659,125,GPON,SI
10602,AXS BOLIVIA S A   EX AES ,AXS BOLIVIA,Santa Cruz,,199,PREPAGO, ,FIBRA NEGOCIO 250,250,1659,125,GPON,SI
10603,AXS BOLIVIA S A   EX AES ,AXS BOLIVIA,La Paz,,199,POSTPAGO, ,FIBRA NEGOCIO 270,270,1799,135,GPON,SI
10603,AXS BOLIVIA S A   EX AES ,AXS BOLIVIA,Cochabamba,,199,POSTPAGO, ,FIBRA NEGOCIO 270,270,1799,135,GPON,SI
10603,AXS BOLIVIA S A   EX AES ,AXS BOLIVIA,Santa Cruz,,199,POSTPAGO, ,FIBRA NEGOCIO 270,270,1799,135,GPON,SI
10604,AXS BOLIVIA S A   EX AES ,AXS BOLIVIA,La Paz,,199,PREPAGO, ,FIBRA NEGOCIO 270,270,1799,135,GPON,SI
10604,AXS BOLIVIA S A   EX AES ,AXS BOLIVIA,Cochabamba,,199,PREPAGO, ,FIBRA NEGOCIO 270,270,1799,135,GPON,SI
10604,AXS BOLIVIA S A   EX AES ,AXS BOLIVIA,Santa Cruz,,199,PREPAGO, ,FIBRA NEGOCIO 270,270,1799,135,GPON,SI
10605,AXS BOLIVIA S A   EX AES ,AXS BOLIVIA,La Paz,,199,POSTPAGO, ,FIBRA NEGOCIO 300,300,1989,150,GPON,SI
10605,AXS BOLIVIA S A   EX AES ,AXS BOLIVIA,Cochabamba,,199,POSTPAGO, ,FIBRA NEGOCIO 300,300,1989,150,GPON,SI
10605,AXS BOLIVIA S A   EX AES ,AXS BOLIVIA,Santa Cruz,,199,POSTPAGO, ,FIBRA NEGOCIO 300,300,1989,150,GPON,SI
10606,AXS BOLIVIA S A   EX AES ,AXS BOLIVIA,La Paz,,199,PREPAGO, ,FIBRA NEGOCIO 300,300,1989,150,GPON,SI
10606,AXS BOLIVIA S A   EX AES ,AXS BOLIVIA,Cochabamba,,199,PREPAGO, ,FIBRA NEGOCIO 300,300,1989,150,GPON,SI
10606,AXS BOLIVIA S A   EX AES ,AXS BOLIVIA,Santa Cruz,,199,PREPAGO, ,FIBRA NEGOCIO 300,300,1989,150,GPON,SI
10607,AXS BOLIVIA S A   EX AES ,AXS BOLIVIA,La Paz,,199,POSTPAGO, ,FIBRA NEGOCIO 325,325,2159,162.5,GPON,SI
10607,AXS BOLIVIA S A   EX AES ,AXS BOLIVIA,Cochabamba,,199,POSTPAGO, ,FIBRA NEGOCIO 325,325,2159,162.5,GPON,SI
10607,AXS BOLIVIA S A   EX AES ,AXS BOLIVIA,Santa Cruz,,199,POSTPAGO, ,FIBRA NEGOCIO 325,325,2159,162.5,GPON,SI
10608,AXS BOLIVIA S A   EX AES ,AXS BOLIVIA,La Paz,,199,PREPAGO, ,FIBRA NEGOCIO 325,325,2159,162.5,GPON,SI
10608,AXS BOLIVIA S A   EX AES ,AXS BOLIVIA,Cochabamba,,199,PREPAGO, ,FIBRA NEGOCIO 325,325,2159,162.5,GPON,SI
10608,AXS BOLIVIA S A   EX AES ,AXS BOLIVIA,Santa Cruz,,199,PREPAGO, ,FIBRA NEGOCIO 325,325,2159,162.5,GPON,SI
10609,AXS BOLIVIA S A   EX AES ,AXS BOLIVIA,La Paz,,199,POSTPAGO, ,FIBRA NEGOCIO 350,350,2309,175,GPON,SI
10609,AXS BOLIVIA S A   EX AES ,AXS BOLIVIA,Cochabamba,,199,POSTPAGO, ,FIBRA NEGOCIO 350,350,2309,175,GPON,SI
10609,AXS BOLIVIA S A   EX AES ,AXS BOLIVIA,Santa Cruz,,199,POSTPAGO, ,FIBRA NEGOCIO 350,350,2309,175,GPON,SI
10610,AXS BOLIVIA S A   EX AES ,AXS BOLIVIA,La Paz,,199,PREPAGO, ,FIBRA NEGOCIO 350,350,2309,175,GPON,SI
10610,AXS BOLIVIA S A   EX AES ,AXS BOLIVIA,Cochabamba,,199,PREPAGO, ,FIBRA NEGOCIO 350,350,2309,175,GPON,SI
10610,AXS BOLIVIA S A   EX AES ,AXS BOLIVIA,Santa Cruz,,199,PREPAGO, ,FIBRA NEGOCIO 350,350,2309,175,GPON,SI
10611,AXS BOLIVIA S A   EX AES ,AXS BOLIVIA,La Paz,,199,POSTPAGO, ,FIBRA NEGOCIO 375,375,2469,187.5,GPON,SI
10611,AXS BOLIVIA S A   EX AES ,AXS BOLIVIA,Cochabamba,,199,POSTPAGO, ,FIBRA NEGOCIO 375,375,2469,187.5,GPON,SI
10611,AXS BOLIVIA S A   EX AES ,AXS BOLIVIA,Santa Cruz,,199,POSTPAGO, ,FIBRA NEGOCIO 375,375,2469,187.5,GPON,SI
10612,AXS BOLIVIA S A   EX AES ,AXS BOLIVIA,La Paz,,199,PREPAGO, ,FIBRA NEGOCIO 375,375,2469,187.5,GPON,SI
10612,AXS BOLIVIA S A   EX AES ,AXS BOLIVIA,Cochabamba,,199,PREPAGO, ,FIBRA NEGOCIO 375,375,2469,187.5,GPON,SI
10612,AXS BOLIVIA S A   EX AES ,AXS BOLIVIA,Santa Cruz,,199,PREPAGO, ,FIBRA NEGOCIO 375,375,2469,187.5,GPON,SI
10613,AXS BOLIVIA S A   EX AES ,AXS BOLIVIA,La Paz,,199,POSTPAGO, ,FIBRA NEGOCIO 400,400,2639,200,GPON,SI
10613,AXS BOLIVIA S A   EX AES ,AXS BOLIVIA,Cochabamba,,199,POSTPAGO, ,FIBRA NEGOCIO 400,400,2639,200,GPON,SI
10613,AXS BOLIVIA S A   EX AES ,AXS BOLIVIA,Santa Cruz,,199,POSTPAGO, ,FIBRA NEGOCIO 400,400,2639,200,GPON,SI
10614,AXS BOLIVIA S A   EX AES ,AXS BOLIVIA,La Paz,,199,PREPAGO, ,FIBRA NEGOCIO 400,400,2639,200,GPON,SI
10614,AXS BOLIVIA S A   EX AES ,AXS BOLIVIA,Cochabamba,,199,PREPAGO, ,FIBRA NEGOCIO 400,400,2639,200,GPON,SI
10614,AXS BOLIVIA S A   EX AES ,AXS BOLIVIA,Santa Cruz,,199,PREPAGO, ,FIBRA NEGOCIO 400,400,2639,200,GPON,SI
10615,AXS BOLIVIA S A   EX AES ,AXS BOLIVIA,La Paz,,199,POSTPAGO, ,FIBRA NEGOCIO 420,420,2759,210,GPON,SI
